index,date,mean_rainfall
1817,21/12/2024,3.246027513
1818,22/12/2024,1.197534458
1819,23/12/2024,1.251879735
1820,24/12/2024,0.642151535
1821,25/12/2024,0.019088422
1822,26/12/2024,0.211304299
1823,27/12/2024,0.144938166
1824,28/12/2024,0.695574506
1825,29/12/2024,0.424107764
1826,30/12/2024,1.923349397
1827,31/12/2024,50.14826809
1828,01/01/2025,1.15012429
1829,02/01/2025,0.025923295
1830,03/01/2025,0.322487571
1831,04/01/2025,0.816317472
1832,05/01/2025,1.955877131
1833,06/01/2025,0.58260831
1834,07/01/2025,0.092729048
1835,08/01/2025,0.019486861
1836,09/01/2025,0.057350852
1837,10/01/2025,0.309747869
1838,11/01/2025,0.136408026
1839,12/01/2025,0.53515625
1840,13/01/2025,18.02294922
1841,14/01/2025,0.090198864
1842,15/01/2025,0.004305753
1843,16/01/2025,0.018066406
1844,17/01/2025,0.546031605
1845,18/01/2025,0.005060369
1846,19/01/2025,0.019797585
1847,20/01/2025,0.99551669
1848,21/01/2025,0.585049716
1849,22/01/2025,0.884987571
1850,23/01/2025,14.58385121
1851,24/01/2025,1.154918324
1852,25/01/2025,0.371582031
1853,26/01/2025,12.0435902
1854,27/01/2025,5.194824219
1855,28/01/2025,0.361949574
1856,29/01/2025,0.015225497
1857,30/01/2025,1.112926136
1858,31/01/2025,0.63334517
1859,01/02/2025,0.002175071
1860,02/02/2025,0.19198331
1861,03/02/2025,0.679066051
1862,04/02/2025,4.162153764
1863,05/02/2025,0.025923295
1864,06/02/2025,0.230291193
1865,07/02/2025,0.234863281
1866,08/02/2025,3.428622159
1867,09/02/2025,2.949662642
1868,10/02/2025,6.611150568
1869,11/02/2025,3.762917259
1870,12/02/2025,1.016867898
1871,13/02/2025,0.022194602
1872,14/02/2025,0.121493253
1873,15/02/2025,1.570800781
1874,16/02/2025,0.915394176
1875,17/02/2025,0.004838423
1876,18/02/2025,0
1877,19/02/2025,5.188520952
1878,20/02/2025,6.748845881
1879,21/02/2025,3.42578125
1880,22/02/2025,0.122114702
1881,23/02/2025,12.40931286
1882,24/02/2025,3.145862926
1883,25/02/2025,1.493829901
1884,26/02/2025,3.719593395
1885,27/02/2025,0.103116122
1886,28/02/2025,0.039284446
1887,01/03/2025,0.294433594
1888,02/03/2025,0.281205611
1889,03/03/2025,0.003551136
1890,04/03/2025,0.00053267
1891,05/03/2025,0.09037642
1892,06/03/2025,1.906649503
1893,07/03/2025,2.354758523
1894,08/03/2025,0.00279652
1895,09/03/2025,0.001864347
1896,10/03/2025,0.532004616
1897,11/03/2025,0.425648082
1898,12/03/2025,5.806019176
1899,13/03/2025,1.122425426
1900,14/03/2025,0.302956321
1901,15/03/2025,0.207830256
1902,16/03/2025,0.643821023
1903,17/03/2025,0.112215909
1904,18/03/2025,0.008300781
1905,19/03/2025,0.00443892
1906,20/03/2025,0
1907,21/03/2025,3.224209872
1908,22/03/2025,12.37797408
1909,23/03/2025,0.003506747
1910,24/03/2025,0.067604759
1911,25/03/2025,0.100896662
1912,26/03/2025,0.086958452
1913,27/03/2025,3.639737216
1914,28/03/2025,1.400923295
1915,29/03/2025,0.707475142
1916,30/03/2025,0
1917,31/03/2025,0.002352628
1918,01/04/2025,0.00443892
1919,02/04/2025,0.004172585
1920,03/04/2025,0.000754616
1921,04/04/2025,0
1922,05/04/2025,0
1923,06/04/2025,0.002397017
1924,07/04/2025,0.09042081
1925,08/04/2025,0.000932173
1926,09/04/2025,0.002397017
1927,10/04/2025,0
1928,11/04/2025,0
1929,12/04/2025,0.017755682
1930,13/04/2025,1.167080966
1931,14/04/2025,2.617409446
1932,15/04/2025,2.430308949
1933,16/04/2025,5.156915838
1934,17/04/2025,0.00723544
1935,18/04/2025,5.495161577
1936,19/04/2025,0
1937,20/04/2025,1.236239347
1938,21/04/2025,0.334650213
1939,22/04/2025,0.007901278
1940,23/04/2025,0
1941,24/04/2025,0.08926669
1942,25/04/2025,0
1943,26/04/2025,0
1944,27/04/2025,0
1945,28/04/2025,0
1946,29/04/2025,0
1947,30/04/2025,0
1948,01/05/2025,0.253861861
1949,02/05/2025,0.703169389
1950,03/05/2025,0
1951,04/05/2025,0.462224787
1952,05/05/2025,0.001553622
1953,06/05/2025,0
1954,07/05/2025,0
1955,08/05/2025,0
1956,09/05/2025,0
1957,10/05/2025,0
1958,11/05/2025,0
1959,12/05/2025,0
1960,13/05/2025,0.002441406
1961,14/05/2025,0
1962,15/05/2025,0
1963,16/05/2025,0
1964,17/05/2025,0
1965,18/05/2025,0.011585582
1966,19/05/2025,0.001287287
1967,20/05/2025,0.001953125
1968,21/05/2025,0.022105824
1969,22/05/2025,0
1970,23/05/2025,6.551402699
1971,24/05/2025,9.575195313
1972,25/05/2025,2.284845526
1973,26/05/2025,5.49050071
1974,27/05/2025,3.069469105
1975,28/05/2025,13.29820668
1976,29/05/2025,5.085626776
1977,30/05/2025,0.014825994
1978,31/05/2025,1.090065696
1979,01/06/2025,2.230246804
1980,02/06/2025,13.1595348
1981,03/06/2025,3.432661577
1982,04/06/2025,11.10369318
1983,05/06/2025,1.982111151
1984,06/06/2025,4.412064986
1985,07/06/2025,2.846058239
1986,08/06/2025,2.332697088
1987,09/06/2025,14.49928977
1988,10/06/2025,0.006258878
1989,11/06/2025,0
1990,12/06/2025,0.012739702
1991,13/06/2025,7.622070313
1992,14/06/2025,2.432839134
1993,15/06/2025,0.104714134
1994,16/06/2025,0.290616122
1995,17/06/2025,0.353604403
1996,18/06/2025,0.000665838
1997,19/06/2025,0
1998,20/06/2025,0
1999,21/06/2025,1.145197088
2000,22/06/2025,5.627175071
2001,23/06/2025,2.531738281
2002,24/06/2025,2.566006747
2003,25/06/2025,4.330743963
2004,26/06/2025,1.791548295
2005,27/06/2025,5.512739702
2006,28/06/2025,1.634543679
2007,29/06/2025,0
2008,30/06/2025,0.002308239
2009,01/07/2025,14.44886364
2010,02/07/2025,7.301757813
2011,03/07/2025,2.528808594
2012,04/07/2025,3.658602628
2013,05/07/2025,5.706409801
2014,06/07/2025,5.675470526
2015,07/07/2025,6.239479759
2016,08/07/2025,0.549627131
2017,09/07/2025,0.003462358
2018,10/07/2025,0.000310724
2019,11/07/2025,0
2020,12/07/2025,0.000266335
2021,13/07/2025,0.558238636
2022,14/07/2025,7.943137429
2023,15/07/2025,14.89865945
2024,16/07/2025,0.003151634
2025,17/07/2025,0.002530185
2026,18/07/2025,1.453924006
2027,19/07/2025,5.845880682
2028,20/07/2025,5.665039063
2029,21/07/2025,6.125
2030,22/07/2025,0.020463423
2031,23/07/2025,0.629083807
2032,24/07/2025,0.000754616
2033,25/07/2025,0.220525568
2034,26/07/2025,0.01673473
2035,27/07/2025,0.613725142
2036,28/07/2025,0.005149148
2037,29/07/2025,0.01229581
2038,30/07/2025,0.018110795
2039,31/07/2025,3.056640625
2040,01/08/2025,0.089089134
2041,02/08/2025,1.190962358
2042,03/08/2025,6.538041548
2043,04/08/2025,3.370383523
2044,05/08/2025,1.518022017
2045,06/08/2025,2.320134943
2046,07/08/2025,1.014248935
2047,08/08/2025,0.176535866
2048,09/08/2025,0.09987571
2049,10/08/2025,0.576748935
2050,11/08/2025,1.836603338
2051,12/08/2025,0.008789063
2052,13/08/2025,0
2053,14/08/2025,0
2054,15/08/2025,0.515891335
2055,16/08/2025,0
2056,17/08/2025,0.079190341
2057,18/08/2025,0.482776989
2058,19/08/2025,0.68803267
2059,20/08/2025,0
2060,21/08/2025,0
2061,22/08/2025,0
2062,23/08/2025,0
2063,24/08/2025,0
2064,25/08/2025,0.471590909
2065,26/08/2025,1.197310014
2066,27/08/2025,2.961736506
2067,28/08/2025,1.932528409
2068,29/08/2025,0.607776989
2069,30/08/2025,8.208806818
2070,31/08/2025,1.806285511
2071,01/09/2025,7.714177912
2072,02/09/2025,10.23588423
2073,03/09/2025,3.082386364
2074,04/09/2025,0.183416193
2075,05/09/2025,0.088290128
2076,06/09/2025,0.001331676
2077,07/09/2025,6.16574929
2078,08/09/2025,0.701171875
2079,09/09/2025,0.017089844
2080,10/09/2025,9.065252131
2081,11/09/2025,11.59716797
2082,12/09/2025,9.364657315
2083,13/09/2025,8.129572088
2084,14/09/2025,23.29474432
2085,15/09/2025,14.66663707
2086,16/09/2025,8.68807706
2087,17/09/2025,0.179021662
2088,18/09/2025,4.181196733
2089,19/09/2025,23.03808594
2090,20/09/2025,39.83691406
2091,21/09/2025,0.271928267
2092,22/09/2025,0.002041903
2093,23/09/2025,0.439453125
2094,24/09/2025,0.074973366
2095,25/09/2025,0.016113281
2096,26/09/2025,0
2097,27/09/2025,3.551269531
2098,28/09/2025,0.08815696
2099,29/09/2025,0.004128196
2100,30/09/2025,4.630459872
2101,01/10/2025,1.183815696
2102,02/10/2025,8.922718395
2103,03/10/2025,22.80153587
2104,04/10/2025,0.647105824
2105,05/10/2025,0.833318537
2106,06/10/2025,0.212091619
2107,07/10/2025,2.36829723
2108,08/10/2025,0.078524503
2109,09/10/2025,0.002707741
2110,10/10/2025,0.000932173
2111,11/10/2025,0.017089844
2112,12/10/2025,0.179465554
2113,13/10/2025,0.251864347
2114,14/10/2025,0.013050426
2115,15/10/2025,0.000754616
2116,16/10/2025,0
2117,17/10/2025,0
2118,18/10/2025,0.09321733
2119,19/10/2025,15.39923651
2120,20/10/2025,1.236772017
2121,21/10/2025,2.50834517
2122,22/10/2025,0.100807884
2123,23/10/2025,0.116344105
2124,24/10/2025,5.809215199
2125,25/10/2025,0.003506747
2126,26/10/2025,6.182084517
2127,27/10/2025,5.277210582
2128,28/10/2025,2.510209517
2129,29/10/2025,0.466663707
2130,30/10/2025,4.623712713
2131,31/10/2025,18.5135831
2132,01/11/2025,3.429287997
2133,02/11/2025,7.337091619
2134,03/11/2025,10.78551136
2135,04/11/2025,6.803311435
2136,05/11/2025,2.888227983
2137,06/11/2025,0.026544744
2138,07/11/2025,2.069380327
2139,08/11/2025,0.320800781
2140,09/11/2025,8.261674361
2141,10/11/2025,2.135253906
2142,11/11/2025,12.82204368
2143,12/11/2025,54.13658558
2144,13/11/2025,10.57856889
2145,14/11/2025,7.052956321
2146,15/11/2025,0.694291548
2147,16/11/2025,0.011763139
2148,17/11/2025,0.130371094
2149,18/11/2025,4.57475142
2150,19/11/2025,1.480779474
2151,20/11/2025,0.666903409
2152,21/11/2025,8.437455611
2153,22/11/2025,12.87464489
2154,23/11/2025,7.704767401
2155,24/11/2025,4.949263139
2156,25/11/2025,0.105158026
2157,26/11/2025,8.409534801
2158,27/11/2025,4.484508168
2159,28/11/2025,9.884366122
2160,29/11/2025,7.284667969
2161,30/11/2025,17.70485618
2162,01/12/2025,13.75812322
2163,02/12/2025,0.700017756
2164,03/12/2025,0.328524503
2165,04/12/2025,4.123757102
2166,05/12/2025,16.64746094
2167,06/12/2025,4.791326349
2168,07/12/2025,12.23353161
2169,08/12/2025,13.5127397
2170,09/12/2025,11.90802557
2171,10/12/2025,2.76615767
2172,11/12/2025,3.656649503
2173,12/12/2025,0.776367188
2174,13/12/2025,2.115234375
2175,14/12/2025,9.89786044
2176,15/12/2025,4.170854048
2177,16/12/2025,0.607333097
2178,17/12/2025,19.41384055
2179,18/12/2025,9.278631037
2180,19/12/2025,5.473677202
2181,20/12/2025,0.100008878
2182,21/12/2025,5.341441761
2183,22/12/2025,0.005548651
2184,23/12/2025,0.331365412
2185,24/12/2025,0.212713068
2186,25/12/2025,0
2187,26/12/2025,0.000710227
2188,27/12/2025,0.384588068
2189,28/12/2025,0.001020952
2190,29/12/2025,0.828613281
2191,30/12/2025,0.262606534
2192,31/12/2025,1.599742543
2193,01/01/2026,0.001376065
2194,02/01/2026,0.003684304
2195,03/01/2026,0.006791548
2196,04/01/2026,0.009011009
2197,05/01/2026,0.00332919
2198,06/01/2026,4.329678622
2199,07/01/2026,0.202148438
2200,08/01/2026,0.323819247
2201,09/01/2026,3.085138494
2202,10/01/2026,0.514870384
2203,11/01/2026,16.98659446
2204,12/01/2026,7.69420277
2205,13/01/2026,5.473055753
2206,14/01/2026,4.121004972
2207,15/01/2026,0.215287642
2208,16/01/2026,6.019486861
2209,17/01/2026,0.104137074
2210,18/01/2026,6.723943537
2211,19/01/2026,0.647194602
2212,20/01/2026,6.869806463
2213,21/01/2026,10.67737926
2214,22/01/2026,21.17484908
2215,23/01/2026,10.12508878
2216,24/01/2026,6.19473544
2217,25/01/2026,6.213645241
2218,26/01/2026,1.80690696
2219,27/01/2026,10.32004616
2220,28/01/2026,0.283025568
2221,29/01/2026,0.566495028
2222,30/01/2026,8.507501776
2223,31/01/2026,3.817160866
2224,01/02/2026,0.666681463
2225,02/02/2026,2.758433949
2226,03/02/2026,1.039905895
2227,04/02/2026,7.750799006
2228,05/02/2026,6.231667259
2229,06/02/2026,7.316006747
2230,07/02/2026,13.50763494
2231,08/02/2026,1.506880327
2232,09/02/2026,3.269220526
2233,10/02/2026,12.20050604
2234,11/02/2026,10.48899148
2235,12/02/2026,1.929509943
2236,13/02/2026,4.849653764
2237,14/02/2026,1.229580966
2238,15/02/2026,6.646484375
2239,16/02/2026,3.537109375
2240,17/02/2026,1.447842685
2241,18/02/2026,0.00053267
2242,19/02/2026,1.137118253
2243,20/02/2026,2.201970881
2244,21/02/2026,6.363636364
2245,22/02/2026,7.235839844
2246,23/02/2026,4.44584517
2247,24/02/2026,0.024147727
2248,25/02/2026,13.37140447
2249,26/02/2026,3.196866122
2250,27/02/2026,0.457830256
2251,28/02/2026,0.850319602
